,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
"['148793', '148798', '148800', '148803', '148806', '148820', '148821', '148837']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['161685', '161688', '161695', '161710', '161715', '161721', '161746', '161772', '161775', '161786', '161807', '161821', '161845', '161857', '161861']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"['162159', '162163', '162165', '162168', '162169', '162170', '162171']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"['167292', '167293', '167294', '167295', '167297', '167298', '167299', '167300', '167301', '167302', '167303', '167304', '167305', '167306', '167307', '167308', '167309', '167310', '167311', '167312', '167313', '167314', '167315', '167316', '167317', '167318', '167319', '167320', '167321', '167322', '167324', '167325', '167326', '167327', '167328', '167329', '167330', '167331', '167332', '167333', '167334', '167335', '167336', '167337', '167338', '167339', '167340', '167341', '167342', '167343', '167344', '167345', '167346', '167347', '167349', '167350', '167351', '167352', '167353', '167354', '167355', '167356', '167357', '167358', '167359', '167360', '167361', '167362', '167363', '167364', '167366', '167367', '167369', '167370', '167371', '167372', '167373', '167374', '167375', '167376', '167377', '167378', '167379', '167380', '167381', '55011', '55012', '55013', '55014', '55015', '55016', '55017', '55018', '55019', '55020', '55021', '55022', '55023', '55024', '55025', '55026', '55027', '55028', '55029', '55030', '55031', '55032', '55033', '55034', '55035', '55036', '55037', '55038', '55039', '55040']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['170111', '170171', '170172', '170325']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"['170601', '170605', '170619', '170629', '170630', '170635', '170636', '170637', '170638', '170727', '170765', '170766', '170767', '75631', '75632', '75633', '75634', '75635', '75636', '75637', '75638', '75639', '75640', '75641', '75642', '75643', '75644', '75645', '75646', '75647', '75648', '75649', '75650', '75651', '75652', '75653', '75654', '75655', '75656', '75657', '75658', '75659', '75660', '75661', '75662', '75663', '75664', '75665', '75666', '75667', '75668', '75669', '75670', '75671', '75672', '75673', '75674', '75675', '75676', '75677', '75678', '75679', '75680', '75681', '75682', '75683', '75684', '75685', '75686', '75687', '75688', '75689', '75690', '75691', '75692', '75693', '75694', '75695', '75696', '75697', '75698', '75699', '75700', '75701', '75702', '75703', '75704', '75705', '75706', '75707', '75708', '75709', '75710', '75711', '75712', '75713', '75714', '75715', '75716', '75717', '75718', '75719', '75720', '89351', '89352', '89353', '89354', '89355', '89356', '89357', '89358', '89359', '89360', '89361', '89362', '89363', '89364', '89365', '89366', '89367', '89368', '89369', '89370', '89371', '89372', '89373', '89374', '89375', '89376', '89377', '89378', '89379', '89380', '89381', '89382', '89383', '89384', '89385', '89386', '89387', '89388', '89389', '89390', '89391', '89393', '89394', '89395', '89396', '89397', '89398', '89399', '89400', '89401', '89402', '89403', '89405', '89406', '89407', '89408', '89409', '89410', '89411', '89412', '89413', '89414', '89415', '89416', '89417', '89418', '89419', '89420', '89421', '89422', '89424', '89425', '89426', '89427', '89428', '89430', '89431', '89432', '89433', '89434', '89436', '89437', '89438', '89439', '89440', '89441', '89442', '89443', '89444', '89445', '89446', '89447', '89448', '89449', '89450', '89451', '89452', '89453', '89454', '89455', '89456', '89457', '89458', '89459', '89460', '89461', '89462', '89463', '89464', '89465', '89466', '89467', '89468', '89469', '89470']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['173221', '173224', '173225', '173226', '173227', '173228', '173229', '173230', '173236', '173239', '173242', '173243', '173244', '173245', '173251', '173253', '173255', '173259', '173261', '173263', '173265', '173269', '173274', '173275', '173276', '173283', '173286', '173289', '173292', '173295', '173298', '173301', '173303', '173305', '173307', '173309', '173311', '173312', '173315', '173317', '173318', '173319', '89234', '89235', '89236', '89237', '89238', '89239', '89240', '89241', '89242', '89243', '89262', '89263', '89264', '89265', '89266', '89267', '89268', '89269', '89270', '89271', '91346', '91347', '91348', '91349', '91350', '91351', '91352', '91353', '91354', '91355', '91356', '91357', '91358', '91359', '91360', '91361', '91362', '91363', '91364', '91365']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['189165', '189167', '189168', '189169', '189171', '189172', '189173', '189174', '189175', '189176', '189177', '189178', '189179', '189180', '189181', '189182', '189183', '189184', '189185', '189186', '189189', '189190', '189191', '189193', '189194', '189195', '189196', '189197', '189198', '189199', '189200', '189201', '189202', '189204', '189205', '189207', '189208', '189209', '189210', '189211', '189212', '189213', '189214', '189215', '189216', '189217', '189218', '189219', '189220', '189221', '189222', '189223', '189224', '189226', '189227', '189228', '189230', '189231', '189232', '189233', '189234', '189235', '189236', '189238', '189239', '189240', '189241', '189242', '189243', '189244', '189245', '189246', '189247', '189248', '189249', '189250', '189251', '189252', '189253', '189254', '189255', '189256', '189257', '189258', '189260', '189261', '189262', '189263', '189264', '189265', '189266', '189267', '189268', '189269', '189270', '189271', '189274', '189275', '189277', '189278', '189279', '189281', '189283', '189284', '53833', '53834', '53835', '53836', '53837', '53838', '53839', '53840', '53841', '53842', '53843', '53844', '53845', '53846', '53847', '53848', '53849', '53850', '53851', '53852', '53863', '53864', '53865', '53866', '53867', '53868', '53869', '53870', '53871', '53872', '53873', '53874', '53875', '53876', '53877', '53878', '53879', '53880', '53881', '53882', '53893', '53894', '53895', '53896', '53897', '53898', '53899', '53900', '53901', '53902', '53903', '53904', '53905', '53906', '53907', '53908', '53909', '53910', '53911', '53912', '53923', '53924', '53925', '53926', '53927', '53928', '53929', '53930', '53931', '53932', '53933', '53934', '53935', '53936', '53937', '53938', '53939', '53940', '53941', '53942', '53953', '53954', '53955', '53956', '53957', '53958', '53959', '53960', '53961', '53962', '53963', '53964', '53965', '53966', '53967', '53968', '53969', '53975', '53976', '84889', '84890', '84891', '84892', '84893', '84894', '84895', '84896', '84897', '84898', '84899', '84900', '84901', '84902', '84903', '84904', '84905', '84906', '84907', '84908', '89661', '89662', '89663', '89664', '89665', '89666', '89667', '89668', '89669', '89670', '89701', '89702', '89703', '89704', '89705', '89706', '89707', '89708', '89709', '89710', '89711', '89712', '89713', '89714', '89715', '89716', '89717', '89718', '89719', '89720', '89721', '89722', '89723', '89724', '89725', '89726', '89727', '89728', '89729', '89730', '89731', '89732', '89733', '89734', '89735', '89736', '89737', '89738', '89739', '89740', '89741', '89742', '89743', '89744', '89745', '89746', '89747', '89748', '89749', '89750', '89752', '89753', '89754', '89755', '89756', '89757', '89758', '89759', '89760', '89821', '89822', '89823', '89824', '89825', '89826', '89827', '89828', '89829', '89830', '89851', '89852', '89853', '89854', '89855', '89856', '89857', '89858', '89859', '89860', '89861', '89862', '89863', '89864', '89865', '89866', '89867', '89868', '89869', '89870', '89881', '89882', '89883', '89884', '89885', '89886', '89887', '89888', '89889', '89890', '89891', '89892', '89893', '89894', '89895', '89896', '89897', '89898', '89899', '89900', '89901', '89902', '89903', '89904', '89905', '89906', '89907', '89908', '89909', '89910', '89911', '89912', '89913', '89914', '89915', '89916', '89917', '89918', '89919', '89920', '89921', '89922', '89923', '89924', '89925', '89926', '89927', '89928', '89929', '89930', '89931', '89932', '89933', '89934', '89935', '89936', '89937', '89938', '89939', '89940', '89941', '89942', '89943', '89944', '89945', '89946', '89947', '89948', '89949', '89950', '89951', '89952', '89953', '89954', '89955', '89956', '89957', '89958', '89959', '89960', '89961', '89962', '89963', '89964', '89965', '89966', '89967', '89968', '89969', '89970']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['189294', '189360', '189369', '189408', '189554', '189565', '189566', '54163', '54166', '54169', '54172', '54175', '54178', '54181', '54184', '54187', '54190', '54193', '54196', '54199', '54202', '54205', '54208', '54211', '54214', '54217', '54220', '54223', '54226', '54229', '54232', '54235', '54238', '54241', '54244', '54247', '54250', '54253', '54256', '54259', '54262', '54265', '54268', '54271', '54274', '54277', '54280', '54283', '54286', '54289', '54292', '54295', '54298', '54301', '54304', '54307', '54310', '54313', '54316', '54319', '54322', '54325', '54328', '54331', '54334', '54337', '54340', '54343', '54346', '54349', '54352', '54355', '54358', '54361', '54364', '54367', '54370', '54373', '54376', '54379', '54382', '54385', '54388', '54391', '54394', '54397', '54400', '54403', '54406', '54409', '54412', '54415', '54418', '54421', '54424', '54427', '54430', '54433', '54444', '54445', '54446', '54447', '54448', '54449', '54450', '54451', '54452', '54453', '54454', '54455', '54456', '54457', '54458', '54459', '54460', '54461', '54462', '54463', '54466', '54469', '54472', '54475', '54478', '54481', '54484', '54487', '54490', '54493', '54496', '54499', '54502', '54505', '54508', '54511', '54514', '54517', '54520', '54523', '54526', '54529', '54532', '54535', '54538', '54541', '54544', '54547', '54550', '54553', '54554', '54555', '54556', '54557', '54558', '54559', '54560', '54561', '54562', '54563', '54564', '54565', '54566', '54567', '54568', '54569', '54570', '54571', '54572', '54573', '54574', '54575', '54576', '54577', '54578', '54579', '54580', '54581', '54582', '54583', '54584', '54585', '54586', '54587', '54588', '54589', '54590', '54591', '54592', '54593', '54594', '54595', '54596', '54597', '54598', '54599', '54600', '54601', '54602', '54603', '54604', '54605', '54606', '54607', '54608', '54609', '54610', '54611', '54612', '89971', '89974', '89977', '89980', '89983', '89986', '89989', '89992', '89995', '89998', '90001', '90004', '90007', '90010', '90013', '90016', '90019', '90022', '90025', '90028', '90031', '90034', '90037', '90040', '90043', '90046', '90049', '90052', '90055', '90058', '90061', '90062', '90063', '90064', '90065', '90066', '90067', '90068', '90069', '90070', '90071', '90072', '90073', '90074', '90075', '90076', '90077', '90078', '90079', '90080', '90081', '90082', '90083', '90084', '90085', '90086', '90087', '90088', '90089', '90090', '90091', '90092', '90093', '90094', '90095', '90096', '90097', '90098', '90099', '90100', '90103', '90104', '90105', '90106', '90107', '90108', '90109', '90110', '90111', '90112', '90113', '90114', '90115', '90116', '90117', '90118', '90119', '90120', '90121', '90122', '90123', '90124', '90125', '90126', '90127', '90128', '90129', '90130', '90131', '90132', '90133', '90134', '90135', '90136', '90137', '90138', '90139', '90140', '90141', '90142', '90143', '90144', '90145', '90146', '90147', '90148', '90149', '90150', '90151', '90152', '90153', '90154', '90155', '90156', '90157', '90158', '90159', '90160', '90171', '90172', '90173', '90174', '90175', '90176', '90177', '90178', '90179', '90180', '90181', '90182', '90183', '90184', '90185', '90186', '90187', '90188', '90189', '90190', '90201', '90202', '90203', '90204', '90205', '90206', '90207', '90208', '90210', '90213', '90221', '90222', '90223', '90224', '90225', '90226', '90227', '90228', '90229', '90230', '90231', '90232', '90233', '90234', '90235', '90236', '90237', '90238', '90239', '90240', '90311', '90314', '90317', '90320', '90323', '90326', '90329', '90332', '90335', '90338', '90341', '90344', '90347', '90350', '90353', '90356', '90359', '90362', '90365', '90368', '90371', '90374', '90377', '90380', '90383', '90389', '90392', '90395', '90398', '90401', '90404', '90407', '90410', '90413', '90416', '90419', '90422', '90425', '90428', '90431', '90434', '90437', '90440', '90443', '90446', '90449', '90452', '90455', '90458', '90470', '90473', '90479', '90483', '90486', '90489', '90492', '90495', '90498', '90501', '90512', '90515', '90518', '90521', '90524', '90531', '90534', '90537', '90540', '90543', '90572', '90575', '90578', '90581', '90588', '90591', '90594', '90597', '90600', '90603', '90633', '90636', '90639', '90642', '90645', '90648', '90651', '90654', '90658', '90664', '90688', '90693', '90698', '90703', '90706', '90709', '90712', '90715', '90718', '90721', '94819', '94820', '94821', '94822', '94823', '94824', '94825', '94826', '94827', '94828', '94832', '94833', '94834', '94835', '94836', '94837', '94838', '94839', '94840', '94841', '94842', '94843', '94844', '94845', '94846', '94847', '94848', '94849', '94850', '94851', '94852', '94853', '94854', '94855', '94856', '94857', '94858', '94859', '94860', '94861']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['249', '4013', '83']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['251', '85']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['252'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
['4015'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['46794', '46797', '46800', '46803', '46806', '46809', '46812', '46815', '46818', '46821', '46824', '46827', '46830', '46833', '46836', '46839', '46842', '46845', '46848', '46851', '46854', '46857', '46860', '46863', '46866', '46869', '46872', '46875', '46878', '46881', '46884', '46887', '46890', '46893', '46896', '46899', '46902', '46905', '46908', '46911', '46914', '46917', '46920', '46923', '46926', '46929', '46932', '46935', '46938', '46941', '46944', '46947', '46950', '46953', '46956', '46959', '46962', '46965', '46968', '46971']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['47784', '47788', '47792', '47796', '47800', '47804', '47812', '47816', '47820', '47824', '47828', '47832', '47836', '47840', '47844', '47848', '47856', '47860', '47864', '47868', '47872', '47876', '47880', '47884', '47888', '47892', '47896', '47900']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
